id_categoria,nombre_categoria,id_electrodomestico,nombre_electrodomestico,id_marca,nombre_marca,id_modelo,nombre_modelo,año_fabricacion,descripcion,voltaje,potencia
C03,entretenimiento,E00477,Proyector,M00477,LG,MD0477,CineBeam HU70LA,2018,"Proyector marca LG modelo CineBeam HU70LA, ideal para entretenimiento.",220,173
C03,entretenimiento,E00478,Televisor,M00478,Hisense,MD0478,U8G,2025,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",120,222
C03,entretenimiento,E00479,Consola de Videojuegos,M00479,Microsoft,MD0479,Xbox One X,2022,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",110,83
C03,entretenimiento,E00480,Laptop Gamer,M00480,Razer,MD0480,Blade 15,2021,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",110,137
C03,entretenimiento,E00481,Barra de Sonido,M00481,JBL,MD0481,Bar 9.1,2020,"Barra de Sonido marca JBL modelo Bar 9.1, ideal para entretenimiento.",110,482
C03,entretenimiento,E00482,Tablet,M00482,Samsung,MD0482,Galaxy Tab S7+,2021,"Tablet marca Samsung modelo Galaxy Tab S7+, ideal para entretenimiento.",120,13
C03,entretenimiento,E00483,Barra de Sonido,M00483,LG,MD0483,SN11RG,2020,"Barra de Sonido marca LG modelo SN11RG, ideal para entretenimiento.",120,242
C03,entretenimiento,E00484,Barra de Sonido,M00484,Bose,MD0484,Smart Soundbar 700,2025,"Barra de Sonido marca Bose modelo Smart Soundbar 700, ideal para entretenimiento.",127,261
C03,entretenimiento,E00485,Consola de Videojuegos,M00485,Microsoft,MD0485,Xbox Series X,2021,"Consola de Videojuegos marca Microsoft modelo Xbox Series X, ideal para entretenimiento.",110,194
C03,entretenimiento,E00486,Televisor,M00486,TCL,MD0486,6-Series R635,2025,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",120,201
C03,entretenimiento,E00487,Laptop Gamer,M00487,Asus,MD0487,ROG Zephyrus G14,2023,"Laptop Gamer marca Asus modelo ROG Zephyrus G14, ideal para entretenimiento.",127,103
C03,entretenimiento,E00488,Proyector,M00488,Xiaomi,MD0488,Mi Smart Projector 2 Pro,2017,"Proyector marca Xiaomi modelo Mi Smart Projector 2 Pro, ideal para entretenimiento.",220,383
C03,entretenimiento,E00489,Consola de Videojuegos,M00489,Sony,MD0489,PlayStation 4 Pro,2015,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",127,223
C03,entretenimiento,E00490,Laptop Gamer,M00490,Razer,MD0490,Blade 15,2017,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",120,119
C03,entretenimiento,E00491,Proyector,M00491,Optoma,MD0491,HD146X,2018,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",127,333
C03,entretenimiento,E00492,Tablet,M00492,Samsung,MD0492,Galaxy Tab S7+,2021,"Tablet marca Samsung modelo Galaxy Tab S7+, ideal para entretenimiento.",110,26
C03,entretenimiento,E00493,Televisor,M00493,Hisense,MD0493,U8G,2025,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",220,216
C03,entretenimiento,E00494,Proyector,M00494,BenQ,MD0494,HT2050A,2022,"Proyector marca BenQ modelo HT2050A, ideal para entretenimiento.",110,264
C03,entretenimiento,E00495,Laptop Gamer,M00495,HP,MD0495,Omen 15,2018,"Laptop Gamer marca HP modelo Omen 15, ideal para entretenimiento.",110,193
C03,entretenimiento,E00496,Proyector,M00496,Epson,MD0496,Home Cinema 2150,2015,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",220,198
C03,entretenimiento,E00497,Proyector,M00497,Epson,MD0497,Home Cinema 2150,2019,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",220,296
C03,entretenimiento,E00498,Barra de Sonido,M00498,Samsung,MD0498,HW-Q950A,2022,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",110,232
C03,entretenimiento,E00499,Laptop Gamer,M00499,MSI,MD0499,GE76 Raider,2017,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",127,222
C03,entretenimiento,E00500,Tablet,M00500,Lenovo,MD0500,Tab P11 Pro,2022,"Tablet marca Lenovo modelo Tab P11 Pro, ideal para entretenimiento.",127,36
C03,entretenimiento,E00501,Proyector,M00501,Epson,MD0501,Home Cinema 2150,2018,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",127,362
C03,entretenimiento,E00502,Barra de Sonido,M00502,Bose,MD0502,Smart Soundbar 700,2024,"Barra de Sonido marca Bose modelo Smart Soundbar 700, ideal para entretenimiento.",110,106
C03,entretenimiento,E00503,Barra de Sonido,M00503,Bose,MD0503,Smart Soundbar 700,2017,"Barra de Sonido marca Bose modelo Smart Soundbar 700, ideal para entretenimiento.",120,439
C03,entretenimiento,E00504,Tablet,M00504,Lenovo,MD0504,Tab P11 Pro,2015,"Tablet marca Lenovo modelo Tab P11 Pro, ideal para entretenimiento.",110,49
C03,entretenimiento,E00505,Proyector,M00505,LG,MD0505,CineBeam HU70LA,2019,"Proyector marca LG modelo CineBeam HU70LA, ideal para entretenimiento.",120,375
C03,entretenimiento,E00506,Barra de Sonido,M00506,Samsung,MD0506,HW-Q950A,2015,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",120,68
C03,entretenimiento,E00507,Barra de Sonido,M00507,Samsung,MD0507,HW-Q950A,2021,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",110,252
C03,entretenimiento,E00508,Televisor,M00508,Sony,MD0508,Bravia X900H,2023,"Televisor marca Sony modelo Bravia X900H, ideal para entretenimiento.",220,259
C03,entretenimiento,E00509,Tablet,M00509,Apple,MD0509,iPad Pro 12.9,2023,"Tablet marca Apple modelo iPad Pro 12.9, ideal para entretenimiento.",110,27
C03,entretenimiento,E00510,Laptop Gamer,M00510,MSI,MD0510,GE76 Raider,2018,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",220,146
C03,entretenimiento,E00511,Tablet,M00511,Samsung,MD0511,Galaxy Tab S7+,2022,"Tablet marca Samsung modelo Galaxy Tab S7+, ideal para entretenimiento.",120,28
C03,entretenimiento,E00512,Barra de Sonido,M00512,JBL,MD0512,Bar 9.1,2020,"Barra de Sonido marca JBL modelo Bar 9.1, ideal para entretenimiento.",110,109
C03,entretenimiento,E00513,Laptop Gamer,M00513,MSI,MD0513,GE76 Raider,2021,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",127,154
C03,entretenimiento,E00514,Laptop Gamer,M00514,MSI,MD0514,GE76 Raider,2020,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",220,219
C03,entretenimiento,E00515,Laptop Gamer,M00515,Razer,MD0515,Blade 15,2023,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",127,171
C03,entretenimiento,E00516,Proyector,M00516,Epson,MD0516,Home Cinema 2150,2020,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",110,342
C03,entretenimiento,E00517,Consola de Videojuegos,M00517,Microsoft,MD0517,Xbox One X,2018,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",127,244
C03,entretenimiento,E00518,Tablet,M00518,Samsung,MD0518,Galaxy Tab S7+,2021,"Tablet marca Samsung modelo Galaxy Tab S7+, ideal para entretenimiento.",110,25
C03,entretenimiento,E00519,Televisor,M00519,Hisense,MD0519,U8G,2020,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",127,256
C03,entretenimiento,E00520,Tablet,M00520,Apple,MD0520,iPad Pro 12.9,2025,"Tablet marca Apple modelo iPad Pro 12.9, ideal para entretenimiento.",220,47
C03,entretenimiento,E00521,Proyector,M00521,Optoma,MD0521,HD146X,2024,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",120,379
C03,entretenimiento,E00522,Televisor,M00522,TCL,MD0522,6-Series R635,2019,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",220,208
C03,entretenimiento,E00523,Tablet,M00523,Amazon,MD0523,Fire HD 10,2022,"Tablet marca Amazon modelo Fire HD 10, ideal para entretenimiento.",220,38
C03,entretenimiento,E00524,Televisor,M00524,TCL,MD0524,6-Series R635,2023,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",220,193
C03,entretenimiento,E00525,Tablet,M00525,Lenovo,MD0525,Tab P11 Pro,2017,"Tablet marca Lenovo modelo Tab P11 Pro, ideal para entretenimiento.",120,24
C03,entretenimiento,E00526,Consola de Videojuegos,M00526,Sony,MD0526,PlayStation 4 Pro,2023,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",127,116
C03,entretenimiento,E00527,Televisor,M00527,TCL,MD0527,6-Series R635,2024,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",220,231
C03,entretenimiento,E00528,Televisor,M00528,Samsung,MD0528,QLED Q80T,2018,"Televisor marca Samsung modelo QLED Q80T, ideal para entretenimiento.",110,100
C03,entretenimiento,E00529,Laptop Gamer,M00529,Acer,MD0529,Predator Helios 300,2016,"Laptop Gamer marca Acer modelo Predator Helios 300, ideal para entretenimiento.",110,268
C03,entretenimiento,E00530,Televisor,M00530,Hisense,MD0530,U8G,2021,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",110,246
C03,entretenimiento,E00531,Teatro en Casa,M00531,Onkyo,MD0531,HT-S3910,2017,"Teatro en Casa marca Onkyo modelo HT-S3910, ideal para entretenimiento.",220,268
C03,entretenimiento,E00532,Televisor,M00532,Hisense,MD0532,U8G,2015,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",127,237
C03,entretenimiento,E00533,Televisor,M00533,TCL,MD0533,6-Series R635,2018,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",220,297
C03,entretenimiento,E00534,Tablet,M00534,Amazon,MD0534,Fire HD 10,2017,"Tablet marca Amazon modelo Fire HD 10, ideal para entretenimiento.",120,21
C03,entretenimiento,E00535,Consola de Videojuegos,M00535,Microsoft,MD0535,Xbox Series X,2016,"Consola de Videojuegos marca Microsoft modelo Xbox Series X, ideal para entretenimiento.",127,107
C03,entretenimiento,E00536,Laptop Gamer,M00536,Razer,MD0536,Blade 15,2019,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",110,174
C03,entretenimiento,E00537,Laptop Gamer,M00537,Asus,MD0537,ROG Zephyrus G14,2016,"Laptop Gamer marca Asus modelo ROG Zephyrus G14, ideal para entretenimiento.",127,265
C03,entretenimiento,E00538,Laptop Gamer,M00538,Asus,MD0538,ROG Zephyrus G14,2016,"Laptop Gamer marca Asus modelo ROG Zephyrus G14, ideal para entretenimiento.",120,282
C03,entretenimiento,E00539,Barra de Sonido,M00539,LG,MD0539,SN11RG,2018,"Barra de Sonido marca LG modelo SN11RG, ideal para entretenimiento.",110,475
C03,entretenimiento,E00540,Teatro en Casa,M00540,Pioneer,MD0540,HTP-076,2025,"Teatro en Casa marca Pioneer modelo HTP-076, ideal para entretenimiento.",220,231
C03,entretenimiento,E00541,Teatro en Casa,M00541,Onkyo,MD0541,HT-S3910,2023,"Teatro en Casa marca Onkyo modelo HT-S3910, ideal para entretenimiento.",220,538
C03,entretenimiento,E00542,Televisor,M00542,Samsung,MD0542,QLED Q80T,2021,"Televisor marca Samsung modelo QLED Q80T, ideal para entretenimiento.",120,107
C03,entretenimiento,E00543,Laptop Gamer,M00543,Acer,MD0543,Predator Helios 300,2023,"Laptop Gamer marca Acer modelo Predator Helios 300, ideal para entretenimiento.",127,189
C03,entretenimiento,E00544,Teatro en Casa,M00544,Yamaha,MD0544,YHT-4950U,2021,"Teatro en Casa marca Yamaha modelo YHT-4950U, ideal para entretenimiento.",127,571
C03,entretenimiento,E00545,Televisor,M00545,Sony,MD0545,Bravia X900H,2020,"Televisor marca Sony modelo Bravia X900H, ideal para entretenimiento.",110,97
C03,entretenimiento,E00546,Televisor,M00546,Samsung,MD0546,QLED Q80T,2025,"Televisor marca Samsung modelo QLED Q80T, ideal para entretenimiento.",110,97
C03,entretenimiento,E00547,Proyector,M00547,Xiaomi,MD0547,Mi Smart Projector 2 Pro,2024,"Proyector marca Xiaomi modelo Mi Smart Projector 2 Pro, ideal para entretenimiento.",120,160
C03,entretenimiento,E00548,Barra de Sonido,M00548,Sony,MD0548,HT-G700,2021,"Barra de Sonido marca Sony modelo HT-G700, ideal para entretenimiento.",220,277
C03,entretenimiento,E00549,Tablet,M00549,Samsung,MD0549,Galaxy Tab S7+,2017,"Tablet marca Samsung modelo Galaxy Tab S7+, ideal para entretenimiento.",220,34
C03,entretenimiento,E00550,Consola de Videojuegos,M00550,Sony,MD0550,PlayStation 5,2015,"Consola de Videojuegos marca Sony modelo PlayStation 5, ideal para entretenimiento.",110,236
C03,entretenimiento,E00551,Laptop Gamer,M00551,Acer,MD0551,Predator Helios 300,2021,"Laptop Gamer marca Acer modelo Predator Helios 300, ideal para entretenimiento.",110,278
C03,entretenimiento,E00552,Televisor,M00552,Samsung,MD0552,QLED Q80T,2019,"Televisor marca Samsung modelo QLED Q80T, ideal para entretenimiento.",127,77
C03,entretenimiento,E00553,Proyector,M00553,Optoma,MD0553,HD146X,2024,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",127,263
C03,entretenimiento,E00554,Televisor,M00554,Hisense,MD0554,U8G,2016,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",110,147
C03,entretenimiento,E00555,Proyector,M00555,Epson,MD0555,Home Cinema 2150,2020,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",127,262
C03,entretenimiento,E00556,Proyector,M00556,Optoma,MD0556,HD146X,2015,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",120,224
C03,entretenimiento,E00557,Laptop Gamer,M00557,HP,MD0557,Omen 15,2017,"Laptop Gamer marca HP modelo Omen 15, ideal para entretenimiento.",110,215
C03,entretenimiento,E00558,Tablet,M00558,Lenovo,MD0558,Tab P11 Pro,2025,"Tablet marca Lenovo modelo Tab P11 Pro, ideal para entretenimiento.",120,40
C03,entretenimiento,E00559,Consola de Videojuegos,M00559,Sony,MD0559,PlayStation 4 Pro,2017,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",120,160
C03,entretenimiento,E00560,Teatro en Casa,M00560,Onkyo,MD0560,HT-S3910,2018,"Teatro en Casa marca Onkyo modelo HT-S3910, ideal para entretenimiento.",120,285
C03,entretenimiento,E00561,Proyector,M00561,Xiaomi,MD0561,Mi Smart Projector 2 Pro,2018,"Proyector marca Xiaomi modelo Mi Smart Projector 2 Pro, ideal para entretenimiento.",110,220
C03,entretenimiento,E00562,Consola de Videojuegos,M00562,Microsoft,MD0562,Xbox One X,2021,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",110,132
C03,entretenimiento,E00563,Tablet,M00563,Microsoft,MD0563,Surface Go 3,2021,"Tablet marca Microsoft modelo Surface Go 3, ideal para entretenimiento.",127,48
C03,entretenimiento,E00564,Laptop Gamer,M00564,MSI,MD0564,GE76 Raider,2017,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",120,195
C03,entretenimiento,E00565,Proyector,M00565,Optoma,MD0565,HD146X,2019,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",110,302
C03,entretenimiento,E00566,Laptop Gamer,M00566,MSI,MD0566,GE76 Raider,2017,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",220,294
C03,entretenimiento,E00567,Proyector,M00567,Optoma,MD0567,HD146X,2019,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",220,316
C03,entretenimiento,E00568,Televisor,M00568,TCL,MD0568,6-Series R635,2025,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",110,153
C03,entretenimiento,E00569,Barra de Sonido,M00569,Bose,MD0569,Smart Soundbar 700,2022,"Barra de Sonido marca Bose modelo Smart Soundbar 700, ideal para entretenimiento.",120,312
C03,entretenimiento,E00570,Laptop Gamer,M00570,Acer,MD0570,Predator Helios 300,2018,"Laptop Gamer marca Acer modelo Predator Helios 300, ideal para entretenimiento.",220,271
C03,entretenimiento,E00571,Barra de Sonido,M00571,JBL,MD0571,Bar 9.1,2020,"Barra de Sonido marca JBL modelo Bar 9.1, ideal para entretenimiento.",120,387
C03,entretenimiento,E00572,Laptop Gamer,M00572,HP,MD0572,Omen 15,2020,"Laptop Gamer marca HP modelo Omen 15, ideal para entretenimiento.",220,268
C03,entretenimiento,E00573,Proyector,M00573,BenQ,MD0573,HT2050A,2021,"Proyector marca BenQ modelo HT2050A, ideal para entretenimiento.",127,310
C03,entretenimiento,E00574,Consola de Videojuegos,M00574,Microsoft,MD0574,Xbox One X,2025,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",127,175
C03,entretenimiento,E00575,Laptop Gamer,M00575,Acer,MD0575,Predator Helios 300,2022,"Laptop Gamer marca Acer modelo Predator Helios 300, ideal para entretenimiento.",127,193
C03,entretenimiento,E00576,Televisor,M00576,TCL,MD0576,6-Series R635,2020,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",110,70
C03,entretenimiento,E00577,Tablet,M00577,Microsoft,MD0577,Surface Go 3,2024,"Tablet marca Microsoft modelo Surface Go 3, ideal para entretenimiento.",110,47
C03,entretenimiento,E00578,Consola de Videojuegos,M00578,Microsoft,MD0578,Xbox Series X,2019,"Consola de Videojuegos marca Microsoft modelo Xbox Series X, ideal para entretenimiento.",110,219
C03,entretenimiento,E00579,Televisor,M00579,LG,MD0579,OLED CX,2017,"Televisor marca LG modelo OLED CX, ideal para entretenimiento.",220,213
C03,entretenimiento,E00580,Televisor,M00580,TCL,MD0580,6-Series R635,2025,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",220,277
C03,entretenimiento,E00581,Televisor,M00581,LG,MD0581,OLED CX,2024,"Televisor marca LG modelo OLED CX, ideal para entretenimiento.",127,110
C03,entretenimiento,E00582,Consola de Videojuegos,M00582,Sony,MD0582,PlayStation 4 Pro,2017,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",120,93
C03,entretenimiento,E00583,Consola de Videojuegos,M00583,Microsoft,MD0583,Xbox One X,2021,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",120,222
C03,entretenimiento,E00584,Televisor,M00584,Hisense,MD0584,U8G,2016,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",120,163
C03,entretenimiento,E00585,Televisor,M00585,Hisense,MD0585,U8G,2017,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",110,226
C03,entretenimiento,E00586,Barra de Sonido,M00586,Samsung,MD0586,HW-Q950A,2016,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",110,416
C03,entretenimiento,E00587,Barra de Sonido,M00587,LG,MD0587,SN11RG,2022,"Barra de Sonido marca LG modelo SN11RG, ideal para entretenimiento.",120,113
C03,entretenimiento,E00588,Teatro en Casa,M00588,Denon,MD0588,AVR-S750H,2020,"Teatro en Casa marca Denon modelo AVR-S750H, ideal para entretenimiento.",120,781
C03,entretenimiento,E00589,Proyector,M00589,Xiaomi,MD0589,Mi Smart Projector 2 Pro,2019,"Proyector marca Xiaomi modelo Mi Smart Projector 2 Pro, ideal para entretenimiento.",220,167
C03,entretenimiento,E00590,Laptop Gamer,M00590,MSI,MD0590,GE76 Raider,2022,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",120,250
C03,entretenimiento,E00591,Televisor,M00591,Hisense,MD0591,U8G,2024,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",120,160
C03,entretenimiento,E00592,Proyector,M00592,Epson,MD0592,Home Cinema 2150,2023,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",127,384
C03,entretenimiento,E00593,Tablet,M00593,Lenovo,MD0593,Tab P11 Pro,2024,"Tablet marca Lenovo modelo Tab P11 Pro, ideal para entretenimiento.",220,41
C03,entretenimiento,E00594,Tablet,M00594,Amazon,MD0594,Fire HD 10,2016,"Tablet marca Amazon modelo Fire HD 10, ideal para entretenimiento.",110,11
C03,entretenimiento,E00595,Tablet,M00595,Microsoft,MD0595,Surface Go 3,2023,"Tablet marca Microsoft modelo Surface Go 3, ideal para entretenimiento.",110,20
C03,entretenimiento,E00596,Televisor,M00596,TCL,MD0596,6-Series R635,2024,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",120,182
C03,entretenimiento,E00597,Laptop Gamer,M00597,Razer,MD0597,Blade 15,2017,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",127,143
C03,entretenimiento,E00598,Proyector,M00598,LG,MD0598,CineBeam HU70LA,2025,"Proyector marca LG modelo CineBeam HU70LA, ideal para entretenimiento.",110,263
C03,entretenimiento,E00599,Proyector,M00599,LG,MD0599,CineBeam HU70LA,2015,"Proyector marca LG modelo CineBeam HU70LA, ideal para entretenimiento.",127,311
C03,entretenimiento,E00600,Laptop Gamer,M00600,MSI,MD0600,GE76 Raider,2024,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",120,231
C03,entretenimiento,E00601,Teatro en Casa,M00601,Sony,MD0601,STR-DH590,2024,"Teatro en Casa marca Sony modelo STR-DH590, ideal para entretenimiento.",110,545
C03,entretenimiento,E00602,Tablet,M00602,Apple,MD0602,iPad Pro 12.9,2025,"Tablet marca Apple modelo iPad Pro 12.9, ideal para entretenimiento.",120,17
C03,entretenimiento,E00603,Tablet,M00603,Lenovo,MD0603,Tab P11 Pro,2023,"Tablet marca Lenovo modelo Tab P11 Pro, ideal para entretenimiento.",220,40
C03,entretenimiento,E00604,Televisor,M00604,Sony,MD0604,Bravia X900H,2022,"Televisor marca Sony modelo Bravia X900H, ideal para entretenimiento.",110,226
C03,entretenimiento,E00605,Proyector,M00605,Optoma,MD0605,HD146X,2019,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",110,356
C03,entretenimiento,E00606,Proyector,M00606,Epson,MD0606,Home Cinema 2150,2019,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",110,349
C03,entretenimiento,E00607,Televisor,M00607,LG,MD0607,OLED CX,2018,"Televisor marca LG modelo OLED CX, ideal para entretenimiento.",220,134
C03,entretenimiento,E00608,Teatro en Casa,M00608,Onkyo,MD0608,HT-S3910,2019,"Teatro en Casa marca Onkyo modelo HT-S3910, ideal para entretenimiento.",110,484
C03,entretenimiento,E00609,Proyector,M00609,Epson,MD0609,Home Cinema 2150,2022,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",110,280
C03,entretenimiento,E00610,Consola de Videojuegos,M00610,Sony,MD0610,PlayStation 5,2016,"Consola de Videojuegos marca Sony modelo PlayStation 5, ideal para entretenimiento.",220,236
C03,entretenimiento,E00611,Proyector,M00611,Epson,MD0611,Home Cinema 2150,2017,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",110,287
C03,entretenimiento,E00612,Barra de Sonido,M00612,Samsung,MD0612,HW-Q950A,2023,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",110,397
C03,entretenimiento,E00613,Consola de Videojuegos,M00613,Sony,MD0613,PlayStation 4 Pro,2015,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",220,128
C03,entretenimiento,E00614,Consola de Videojuegos,M00614,Microsoft,MD0614,Xbox One X,2018,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",220,207
C03,entretenimiento,E00615,Proyector,M00615,BenQ,MD0615,HT2050A,2015,"Proyector marca BenQ modelo HT2050A, ideal para entretenimiento.",127,355
C03,entretenimiento,E00616,Proyector,M00616,Optoma,MD0616,HD146X,2015,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",220,399
C03,entretenimiento,E00617,Barra de Sonido,M00617,Samsung,MD0617,HW-Q950A,2025,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",127,295
C03,entretenimiento,E00618,Tablet,M00618,Amazon,MD0618,Fire HD 10,2015,"Tablet marca Amazon modelo Fire HD 10, ideal para entretenimiento.",120,15
C03,entretenimiento,E00619,Teatro en Casa,M00619,Pioneer,MD0619,HTP-076,2017,"Teatro en Casa marca Pioneer modelo HTP-076, ideal para entretenimiento.",127,249
C03,entretenimiento,E00620,Laptop Gamer,M00620,HP,MD0620,Omen 15,2021,"Laptop Gamer marca HP modelo Omen 15, ideal para entretenimiento.",110,270
C03,entretenimiento,E00621,Laptop Gamer,M00621,Acer,MD0621,Predator Helios 300,2015,"Laptop Gamer marca Acer modelo Predator Helios 300, ideal para entretenimiento.",220,243
C03,entretenimiento,E00622,Consola de Videojuegos,M00622,Microsoft,MD0622,Xbox Series X,2024,"Consola de Videojuegos marca Microsoft modelo Xbox Series X, ideal para entretenimiento.",127,133
C03,entretenimiento,E00623,Televisor,M00623,LG,MD0623,OLED CX,2021,"Televisor marca LG modelo OLED CX, ideal para entretenimiento.",127,281
C03,entretenimiento,E00624,Televisor,M00624,Sony,MD0624,Bravia X900H,2023,"Televisor marca Sony modelo Bravia X900H, ideal para entretenimiento.",110,244
C03,entretenimiento,E00625,Barra de Sonido,M00625,Samsung,MD0625,HW-Q950A,2024,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",220,242
C03,entretenimiento,E00626,Televisor,M00626,TCL,MD0626,6-Series R635,2023,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",127,284
C03,entretenimiento,E00627,Televisor,M00627,Hisense,MD0627,U8G,2016,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",220,175
C03,entretenimiento,E00628,Barra de Sonido,M00628,Bose,MD0628,Smart Soundbar 700,2023,"Barra de Sonido marca Bose modelo Smart Soundbar 700, ideal para entretenimiento.",120,345
C03,entretenimiento,E00629,Teatro en Casa,M00629,Denon,MD0629,AVR-S750H,2017,"Teatro en Casa marca Denon modelo AVR-S750H, ideal para entretenimiento.",220,385
C03,entretenimiento,E00630,Consola de Videojuegos,M00630,Sony,MD0630,PlayStation 4 Pro,2015,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",110,242
C03,entretenimiento,E00631,Televisor,M00631,TCL,MD0631,6-Series R635,2016,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",120,278
C03,entretenimiento,E00632,Televisor,M00632,Sony,MD0632,Bravia X900H,2017,"Televisor marca Sony modelo Bravia X900H, ideal para entretenimiento.",120,286
C03,entretenimiento,E00633,Televisor,M00633,Samsung,MD0633,QLED Q80T,2019,"Televisor marca Samsung modelo QLED Q80T, ideal para entretenimiento.",220,234
C03,entretenimiento,E00634,Consola de Videojuegos,M00634,Microsoft,MD0634,Xbox One X,2019,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",120,202
C03,entretenimiento,E00635,Teatro en Casa,M00635,Onkyo,MD0635,HT-S3910,2023,"Teatro en Casa marca Onkyo modelo HT-S3910, ideal para entretenimiento.",220,389
C03,entretenimiento,E00636,Laptop Gamer,M00636,HP,MD0636,Omen 15,2021,"Laptop Gamer marca HP modelo Omen 15, ideal para entretenimiento.",120,256
C03,entretenimiento,E00637,Barra de Sonido,M00637,Sony,MD0637,HT-G700,2023,"Barra de Sonido marca Sony modelo HT-G700, ideal para entretenimiento.",120,389
C03,entretenimiento,E00638,Televisor,M00638,Hisense,MD0638,U8G,2016,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",110,157
